asn,filtering,confidence,source,category
28509,unknown,0.1079,APNIC,
11888,unknown,0.09,APNIC,
11888,unknown,9.9,Friends,4
265620,unknown,0.0675,APNIC,
263127,unknown,0.047599999999999996,APNIC,
265624,unknown,0.047599999999999996,APNIC,
7438,unknown,0.0463,APNIC,
28429,unknown,0.041100000000000005,APNIC,
28383,unknown,0.036000000000000004,APNIC,
22884,unknown,0.028900000000000002,APNIC,
265529,unknown,0.0225,APNIC,
265622,unknown,0.0195,APNIC,
265570,unknown,0.0179,APNIC,
3484,unknown,0.0171,APNIC,
265535,unknown,0.0171,APNIC,
265599,unknown,0.0171,APNIC,
265524,unknown,0.0166,APNIC,
265524,unknown,0.10344828,ROVISTA,
265607,unknown,0.0165,APNIC,
14178,unknown,0.0165,APNIC,
270236,unknown,0.0165,APNIC,
17072,unknown,0.015,APNIC,
263114,unknown,0.0139,APNIC,
265579,unknown,0.0134,APNIC,
18734,unknown,0.0134,APNIC,
265604,unknown,0.0127,APNIC,
28398,unknown,0.0124,APNIC,
265559,unknown,0.0102,APNIC,
28378,unknown,0.01,APNIC,
28378,unknown,0.7419355,ROVISTA,
265509,unknown,0.009899999999999999,APNIC,
28438,unknown,0.0097,APNIC,
28411,unknown,0.0095,APNIC,
28411,unknown,0.29032257,ROVISTA,
265577,unknown,0.0095,APNIC,
270143,unknown,0.0095,APNIC,
28525,unknown,0.009000000000000001,APNIC,
270158,unknown,0.0084,APNIC,
6503,unknown,0.0084,APNIC,
28451,unknown,0.0079,APNIC,
28556,unknown,0.0079,APNIC,
265525,unknown,0.0078000000000000005,APNIC,
265525,unknown,0.51724136,ROVISTA,
278,unknown,0.0078000000000000005,APNIC,
28419,unknown,0.0076,APNIC,
28419,unknown,0.58064514,ROVISTA,
265582,unknown,0.0076,APNIC,
28523,unknown,0.0074,APNIC,
28445,unknown,0.0073,APNIC,
265606,unknown,0.006999999999999999,APNIC,
28433,unknown,0.006999999999999999,APNIC,
265627,unknown,0.0069,APNIC,
270138,unknown,0.0068000000000000005,APNIC,
270114,unknown,0.0067,APNIC,
265569,unknown,0.0066,APNIC,
265612,unknown,0.0064,APNIC,
28435,unknown,0.005699999999999999,APNIC,
270162,unknown,0.005699999999999999,APNIC,
28431,unknown,0.0055000000000000005,APNIC,
28458,unknown,0.0053,APNIC,
28532,unknown,0.0052,APNIC,
265614,unknown,0.0051,APNIC,
28543,unknown,0.0049,APNIC,
28403,unknown,0.0049,APNIC,
270186,unknown,0.004699999999999999,APNIC,
8151,unknown,0.0045000000000000005,APNIC,
8151,unknown,1.0,Friends,7
28387,unknown,0.0042,APNIC,
13591,unknown,0.0042,APNIC,
19332,unknown,0.0038,APNIC,
28530,unknown,0.0038,APNIC,
32098,unknown,0.0037,APNIC,
28538,unknown,0.0034000000000000002,APNIC,
28439,unknown,0.0029,APNIC,
265613,unknown,0.0027,APNIC,
28533,unknown,0.0026,APNIC,
28537,unknown,0.0025,APNIC,
270161,unknown,0.0024,APNIC,
28536,unknown,0.0022,APNIC,
28544,unknown,0.0018,APNIC,
28544,unknown,1.0,ROVISTA,
265587,unknown,0.0018,APNIC,
28548,unknown,0.0017000000000000001,APNIC,
28512,unknown,0.0015,APNIC,
265608,unknown,0.0015,APNIC,
28534,unknown,0.0014000000000000002,APNIC,
16960,unknown,0.001,APNIC,
28545,unknown,0.0008,APNIC,
28481,unknown,0.0007000000000000001,APNIC,
28531,unknown,0.0007000000000000001,APNIC,
265594,unknown,0.0001,APNIC,
24439,unknown,0.0255,APNIC,
37385,unknown,0.10779999999999999,APNIC,
37205,unknown,0.0889,APNIC,
37205,unknown,0.19354838000000002,ROVISTA,
37233,unknown,0.049400000000000006,APNIC,
37531,unknown,0.0333,APNIC,
26130,unknown,0.0172,APNIC,
140979,unknown,1.0,APNIC,
133119,unknown,1.0,APNIC,
17968,unknown,1.0,APNIC,
9389,unknown,1.0,APNIC,
9389,unknown,0.09677419000000001,ROVISTA,
133118,unknown,0.9994,APNIC,
58834,unknown,0.9804,APNIC,
45083,unknown,0.9661,APNIC,
141389,unknown,0.9351,APNIC,
208420,unknown,0.9129999999999999,APNIC,
37965,unknown,0.7656000000000001,APNIC,
139007,unknown,0.7154,APNIC,
4809,unknown,0.6172,APNIC,
24139,unknown,0.3812,APNIC,
17816,unknown,0.2833,APNIC,
17816,unknown,0.3548387,ROVISTA,
37970,unknown,0.2268,APNIC,
139139,unknown,0.2157,APNIC,
134543,unknown,0.20879999999999999,APNIC,
4837,unknown,0.1917,APNIC,
55960,unknown,0.15789999999999998,APNIC,
17964,unknown,0.1414,APNIC,
136958,unknown,0.139,APNIC,
138421,unknown,0.13470000000000001,APNIC,
4808,unknown,0.1298,APNIC,
134756,unknown,0.115,APNIC,
134771,unknown,0.0866,APNIC,
140726,unknown,0.085,APNIC,
56047,unknown,0.08449999999999999,APNIC,
56047,unknown,1.0,ROVISTA,
140716,unknown,0.056799999999999996,APNIC,
17781,unknown,0.0519,APNIC,
134810,unknown,0.045700000000000005,APNIC,
134810,unknown,1.0,ROVISTA,
137995,unknown,0.0417,APNIC,
9808,unknown,0.039900000000000005,APNIC,
9808,unknown,1.0,ROVISTA,
55461,unknown,0.0333,APNIC,
137697,unknown,0.0316,APNIC,
136959,unknown,0.0286,APNIC,
56046,unknown,0.0274,APNIC,
56046,unknown,1.0,ROVISTA,
138381,unknown,0.0273,APNIC,
58519,unknown,0.025,APNIC,
56040,unknown,0.0245,APNIC,
17429,unknown,0.0233,APNIC,
134762,unknown,0.0206,APNIC,
9929,unknown,0.0194,APNIC,
17621,unknown,0.0182,APNIC,
37963,unknown,0.0171,APNIC,
17623,unknown,0.016399999999999998,APNIC,
17623,unknown,0.3548387,ROVISTA,
7497,unknown,0.0152,APNIC,
56041,unknown,0.0141,APNIC,
58461,unknown,0.013999999999999999,APNIC,
63835,unknown,0.013500000000000002,APNIC,
4538,unknown,0.0134,APNIC,
4538,unknown,9.9,Friends,4
17638,unknown,0.0134,APNIC,
4847,unknown,0.0128,APNIC,
4812,unknown,0.011699999999999999,APNIC,
38283,unknown,0.011399999999999999,APNIC,
140351,unknown,0.0111,APNIC,
141771,unknown,0.0109,APNIC,
24138,unknown,0.0108,APNIC,
55990,unknown,0.0095,APNIC,
138374,unknown,0.0076,APNIC,
23724,unknown,0.0074,APNIC,
139019,unknown,0.0068000000000000005,APNIC,
56044,unknown,0.0064,APNIC,
59201,unknown,0.0063,APNIC,
59201,unknown,0.22580644,ROVISTA,
4134,unknown,0.006,APNIC,
24547,unknown,0.006,APNIC,
24547,unknown,1.0,ROVISTA,
398704,unknown,0.0054,APNIC,
136190,unknown,0.0051,APNIC,
24444,unknown,0.0045000000000000005,APNIC,
24444,unknown,1.0,ROVISTA,
140362,unknown,0.004,APNIC,
138441,unknown,0.0036,APNIC,
24445,unknown,0.0034000000000000002,APNIC,
24364,unknown,0.0031,APNIC,
24364,unknown,0.19354838000000002,ROVISTA,
141739,unknown,0.0031,APNIC,
132525,unknown,0.0028000000000000004,APNIC,
132525,unknown,1.0,ROVISTA,
56048,unknown,0.0028000000000000004,APNIC,
140276,unknown,0.0025,APNIC,
24353,unknown,0.0025,APNIC,
24353,unknown,0.516129,ROVISTA,
58466,unknown,0.0025,APNIC,
56042,unknown,0.0023,APNIC,
24357,unknown,0.0021,APNIC,
24357,unknown,0.29032257,ROVISTA,
17622,unknown,0.0021,APNIC,
140647,unknown,0.0021,APNIC,
137688,unknown,0.0021,APNIC,
138375,unknown,0.002,APNIC,
140638,unknown,0.0019,APNIC,
137691,unknown,0.0018,APNIC,
197547,unknown,0.0018,APNIC,
138378,unknown,0.0016,APNIC,
138378,unknown,0.2580645,ROVISTA,
137692,unknown,0.0015,APNIC,
134542,unknown,0.0015,APNIC,
140265,unknown,0.0012,APNIC,
17897,unknown,0.0011,APNIC,
137689,unknown,0.0009,APNIC,
138371,unknown,0.0009,APNIC,
140345,unknown,0.0009,APNIC,
140292,unknown,0.0009,APNIC,
140061,unknown,0.0009,APNIC,
140329,unknown,0.0009,APNIC,
24358,unknown,0.0008,APNIC,
140346,unknown,0.0008,APNIC,
38019,unknown,0.0008,APNIC,
38019,unknown,1.0,ROVISTA,
45576,unknown,0.0007000000000000001,APNIC,
24400,unknown,0.0007000000000000001,APNIC,
24400,unknown,1.0,ROVISTA,
140903,unknown,0.0007000000000000001,APNIC,
134773,unknown,0.0007000000000000001,APNIC,
140553,unknown,0.0007000000000000001,APNIC,
134772,unknown,0.0007000000000000001,APNIC,
140636,unknown,0.0007000000000000001,APNIC,
134774,unknown,0.0006,APNIC,
24371,unknown,0.0006,APNIC,
140330,unknown,0.0005,APNIC,
140486,unknown,0.0004,APNIC,
17962,unknown,0.0004,APNIC,
17962,unknown,0.19354838000000002,ROVISTA,
140278,unknown,0.0002,APNIC,
131285,unknown,0.0002,APNIC,
49628,unknown,0.9984999999999999,APNIC,
49628,unknown,1.0,ROVISTA,
57473,unknown,0.8966,APNIC,
57743,unknown,0.030299999999999997,APNIC,
41738,unknown,0.012199999999999999,APNIC,
20771,unknown,0.0067,APNIC,
44327,unknown,0.004699999999999999,APNIC,
49129,unknown,0.0034000000000000002,APNIC,
16010,unknown,0.0031,APNIC,
42082,unknown,0.0015,APNIC,
35805,unknown,0.0013,APNIC,
34797,unknown,0.0012,APNIC,
209046,unknown,0.0009,APNIC,
209046,unknown,1.0,ROVISTA,
48966,unknown,0.9981,APNIC,
48966,unknown,0.9677419,ROVISTA,
51407,unknown,0.1425,APNIC,
47546,unknown,0.1059,APNIC,
44213,unknown,0.07780000000000001,APNIC,
12754,unknown,0.0308,APNIC,
210974,unknown,0.0286,APNIC,
60636,unknown,0.0209,APNIC,
197350,unknown,0.0104,APNIC,
29310,unknown,0.008100000000000001,APNIC,
12975,unknown,0.0054,APNIC,
12975,unknown,1.0,Friends,2
211057,unknown,0.0019,APNIC,
47253,unknown,0.0018,APNIC,
51336,unknown,0.0013,APNIC,
210001,unknown,1.0,APNIC,
198589,unknown,0.9987,APNIC,
51020,unknown,0.9984999999999999,APNIC,
49571,unknown,0.9825,APNIC,
204249,unknown,0.8684999999999999,APNIC,
204249,unknown,0.9677419,ROVISTA,
57761,unknown,0.6951999999999999,APNIC,
212330,unknown,0.6895,APNIC,
198735,unknown,0.4253,APNIC,
209273,unknown,0.4226,APNIC,
3194,unknown,0.41359999999999997,APNIC,
208570,unknown,0.38280000000000003,APNIC,
12952,unknown,0.3273,APNIC,
207281,unknown,0.304,APNIC,
203217,unknown,0.2618,APNIC,
39216,unknown,0.19510000000000002,APNIC,
39216,unknown,0.48387095,ROVISTA,
59588,unknown,0.1461,APNIC,
203735,unknown,0.1305,APNIC,
200697,unknown,0.1011,APNIC,
200485,unknown,0.058600000000000006,APNIC,
57588,unknown,0.056900000000000006,APNIC,
205254,unknown,0.0451,APNIC,
211235,unknown,0.0444,APNIC,
201272,unknown,0.027999999999999997,APNIC,
203653,unknown,0.0265,APNIC,
59625,unknown,0.026099999999999998,APNIC,
56484,unknown,0.0216,APNIC,
56484,unknown,0.19354838000000002,ROVISTA,
210016,unknown,0.0183,APNIC,
210066,unknown,0.0172,APNIC,
197882,unknown,0.0163,APNIC,
197882,unknown,0.29032257,ROVISTA,
211413,unknown,0.0143,APNIC,
206611,unknown,0.013300000000000001,APNIC,
206611,unknown,0.12903225,ROVISTA,
201668,unknown,0.0123,APNIC,
201668,unknown,0.2580645,ROVISTA,
205473,unknown,0.012199999999999999,APNIC,
210095,unknown,0.0118,APNIC,
210402,unknown,0.0116,APNIC,
207786,unknown,0.0115,APNIC,
201749,unknown,0.0105,APNIC,
202699,unknown,0.0103,APNIC,
201031,unknown,0.0103,APNIC,
203459,unknown,0.0103,APNIC,
203459,unknown,1.0,ROVISTA,
205800,unknown,0.01,APNIC,
205800,unknown,0.2580645,ROVISTA,
49760,unknown,0.01,APNIC,
205889,unknown,0.0096,APNIC,
206641,unknown,0.0095,APNIC,
50597,unknown,0.0089,APNIC,
50597,unknown,0.48387095,ROVISTA,
210021,unknown,0.0087,APNIC,
58322,unknown,0.0085,APNIC,
203214,unknown,0.0084,APNIC,
203811,unknown,0.0076,APNIC,
203811,unknown,1.0,ROVISTA,
51018,unknown,0.0072,APNIC,
212338,unknown,0.0069,APNIC,
202672,unknown,0.0064,APNIC,
202672,unknown,0.16129032,ROVISTA,
203257,unknown,0.0058,APNIC,
208306,unknown,0.0053,APNIC,
21277,unknown,0.0048,APNIC,
209193,unknown,0.004699999999999999,APNIC,
62419,unknown,0.0044,APNIC,
206206,unknown,0.0043,APNIC,
207097,unknown,0.0042,APNIC,
200865,unknown,0.004,APNIC,
205371,unknown,0.0039000000000000003,APNIC,
199739,unknown,0.0038,APNIC,
34515,unknown,0.0031,APNIC,
203409,unknown,0.0027,APNIC,
48492,unknown,0.0006,APNIC,
44217,unknown,0.0004,APNIC,
17831,unknown,1.0,APNIC,
17831,unknown,1.0,ROVISTA,
17547,unknown,0.9682999999999999,APNIC,
17547,unknown,0.9032258,ROVISTA,
10122,unknown,0.05,APNIC,
396303,unknown,0.0342,APNIC,
26496,unknown,0.0202,APNIC,
3758,unknown,0.015600000000000001,APNIC,
3758,unknown,1.0,Friends,7
24482,unknown,0.0149,APNIC,
59253,unknown,0.0141,APNIC,
132204,unknown,0.013000000000000001,APNIC,
140227,unknown,0.01,APNIC,
18106,unknown,0.004,APNIC,
18106,unknown,1.0,Friends,3
4817,unknown,0.002,APNIC,
4657,unknown,0.0015,APNIC,
45143,unknown,0.0014000000000000002,APNIC,
55430,unknown,0.0014000000000000002,APNIC,
9506,unknown,0.0008,APNIC,
9506,unknown,9.9,Friends,5
4773,unknown,0.0007000000000000001,APNIC,
56300,unknown,0.0005,APNIC,
328218,unknown,1.0,APNIC,
328820,unknown,1.0,APNIC,
328661,unknown,1.0,APNIC,
328418,unknown,1.0,APNIC,
327804,unknown,1.0,APNIC,
327750,unknown,0.9965999999999999,APNIC,
327750,unknown,1.0,ROVISTA,
327849,unknown,0.9962000000000001,APNIC,
327849,unknown,1.0,ROVISTA,
327808,unknown,0.9882,APNIC,
328327,unknown,0.7164,APNIC,
37611,unknown,0.5158,APNIC,
37611,unknown,0.87096775,ROVISTA,
327693,unknown,0.5095000000000001,APNIC,
327693,unknown,9.9,Friends,4
327693,unknown,0.9230769,ROVISTA,
328917,unknown,0.12789999999999999,APNIC,
328257,unknown,0.11109999999999999,APNIC,
328631,unknown,0.0877,APNIC,
328366,unknown,0.08650000000000001,APNIC,
328596,unknown,0.0674,APNIC,
2018,unknown,0.053099999999999994,APNIC,
37100,unknown,0.0395,APNIC,
37100,unknown,9.9,Friends,4
37100,unknown,1.0,ROVISTA,
327872,unknown,0.0316,APNIC,
37358,unknown,0.0287,APNIC,
37675,unknown,0.027999999999999997,APNIC,
37675,unknown,0.7096774,ROVISTA,
36937,unknown,0.0262,APNIC,
328760,unknown,0.0192,APNIC,
328810,unknown,0.019,APNIC,
328038,unknown,0.0182,APNIC,
328038,unknown,1.0,ROVISTA,
328480,unknown,0.017,APNIC,
37130,unknown,0.016,APNIC,
32437,unknown,0.015600000000000001,APNIC,
32437,unknown,1.0,Friends,6
37549,unknown,0.0152,APNIC,
37564,unknown,0.0141,APNIC,
328426,unknown,0.0139,APNIC,
328399,unknown,0.0134,APNIC,
37254,unknown,0.0131,APNIC,
328622,unknown,0.012199999999999999,APNIC,
36968,unknown,0.0115,APNIC,
328510,unknown,0.011000000000000001,APNIC,
329121,unknown,0.011000000000000001,APNIC,
3741,unknown,0.009899999999999999,APNIC,
328388,unknown,0.0097,APNIC,
328777,unknown,0.009300000000000001,APNIC,
37153,unknown,0.0088,APNIC,
328278,unknown,0.0083,APNIC,
328320,unknown,0.0076,APNIC,
37105,unknown,0.0075,APNIC,
328638,unknown,0.0072,APNIC,
327907,unknown,0.0072,APNIC,
327907,unknown,1.0,ROVISTA,
5713,unknown,0.0068000000000000005,APNIC,
328576,unknown,0.005600000000000001,APNIC,
328884,unknown,0.005600000000000001,APNIC,
328341,unknown,0.0053,APNIC,
329028,unknown,0.0048,APNIC,
37680,unknown,0.004699999999999999,APNIC,
37680,unknown,1.0,Friends,7
37353,unknown,0.0045000000000000005,APNIC,
37353,unknown,1.0,ROVISTA,
327892,unknown,0.0045000000000000005,APNIC,
37315,unknown,0.004,APNIC,
37333,unknown,0.0037,APNIC,
37542,unknown,0.0036,APNIC,
36994,unknown,0.0034999999999999996,APNIC,
16637,unknown,0.0033,APNIC,
328351,unknown,0.0033,APNIC,
37334,unknown,0.0033,APNIC,
29975,unknown,0.0032,APNIC,
328517,unknown,0.0031,APNIC,
328178,unknown,0.003,APNIC,
328471,unknown,0.0027,APNIC,
37168,unknown,0.0025,APNIC,
11845,unknown,0.0023,APNIC,
11845,unknown,0.09677419000000001,ROVISTA,
328961,unknown,0.0017000000000000001,APNIC,
37457,unknown,0.0015,APNIC,
37049,unknown,0.0012,APNIC,
37621,unknown,0.0011,APNIC,
327901,unknown,0.0011,APNIC,
20011,unknown,0.0011,APNIC,
20011,unknown,9.9,Friends,4
10474,unknown,0.0007000000000000001,APNIC,
327782,unknown,0.0005,APNIC,
37521,unknown,0.9059,APNIC,
328451,unknown,0.1356,APNIC,
37347,unknown,0.0726,APNIC,
37088,unknown,0.0672,APNIC,
29465,unknown,0.0581,APNIC,
29465,unknown,1.0,ROVISTA,
20598,unknown,0.057999999999999996,APNIC,
16284,unknown,0.0407,APNIC,
36873,unknown,0.0398,APNIC,
37248,unknown,0.0392,APNIC,
37018,unknown,0.0353,APNIC,
37688,unknown,0.0278,APNIC,
37340,unknown,0.026099999999999998,APNIC,
327708,unknown,0.0242,APNIC,
328555,unknown,0.023,APNIC,
30998,unknown,0.0227,APNIC,
328160,unknown,0.0208,APNIC,
37282,unknown,0.0204,APNIC,
329127,unknown,0.0192,APNIC,
37661,unknown,0.0192,APNIC,
37661,unknown,1.0,ROVISTA,
36911,unknown,0.0182,APNIC,
37148,unknown,0.0175,APNIC,
37148,unknown,1.0,ROVISTA,
37714,unknown,0.0167,APNIC,
37540,unknown,0.0154,APNIC,
329024,unknown,0.0152,APNIC,
37682,unknown,0.0144,APNIC,
37308,unknown,0.0143,APNIC,
37637,unknown,0.0131,APNIC,
37433,unknown,0.013000000000000001,APNIC,
37433,unknown,1.0,ROVISTA,
328309,unknown,0.013000000000000001,APNIC,
37280,unknown,0.0115,APNIC,
29091,unknown,0.0111,APNIC,
29091,unknown,1.0,ROVISTA,
328580,unknown,0.0096,APNIC,
36923,unknown,0.009399999999999999,APNIC,
37605,unknown,0.008199999999999999,APNIC,
37076,unknown,0.0074,APNIC,
37125,unknown,0.0074,APNIC,
36920,unknown,0.0073,APNIC,
36920,unknown,1.0,ROVISTA,
37209,unknown,0.0069,APNIC,
37662,unknown,0.0063,APNIC,
37480,unknown,0.0049,APNIC,
37004,unknown,0.0023,APNIC,
36908,unknown,0.1261,APNIC,
327795,unknown,0.0426,APNIC,
327795,unknown,1.0,ROVISTA,
37035,unknown,0.0348,APNIC,
37035,unknown,1.0,ROVISTA,
37182,unknown,0.0311,APNIC,
37182,unknown,1.0,ROVISTA,
327728,unknown,0.0282,APNIC,
36909,unknown,0.0253,APNIC,
32860,unknown,0.0192,APNIC,
328436,unknown,0.0192,APNIC,
328514,unknown,0.0138,APNIC,
328514,unknown,1.0,ROVISTA,
33765,unknown,0.0108,APNIC,
37084,unknown,0.0087,APNIC,
37084,unknown,0.9354838999999999,ROVISTA,
329292,unknown,0.008100000000000001,APNIC,
15399,unknown,0.005600000000000001,APNIC,
37133,unknown,0.0044,APNIC,
327885,unknown,0.0040999999999999995,APNIC,
37349,unknown,0.002,APNIC,
28885,unknown,0.0037,APNIC,
212661,unknown,0.0034000000000000002,APNIC,
50010,unknown,0.0026,APNIC,
50010,unknown,0.29032257,ROVISTA,
204170,unknown,0.0011,APNIC,
137975,unknown,0.1014,APNIC,
136454,unknown,0.056600000000000004,APNIC,
59355,unknown,0.04,APNIC,
59355,unknown,0.19354838000000002,ROVISTA,
137824,unknown,0.0358,APNIC,
45178,unknown,0.035,APNIC,
45178,unknown,0.32258064,ROVISTA,
38742,unknown,0.0344,APNIC,
38742,unknown,0.61290324,ROVISTA,
135376,unknown,0.0335,APNIC,
134134,unknown,0.0326,APNIC,
131284,unknown,0.0298,APNIC,
131284,unknown,0.4516129,ROVISTA,
55424,unknown,0.0297,APNIC,
55330,unknown,0.0277,APNIC,
139697,unknown,0.025,APNIC,
139697,unknown,0.4516129,ROVISTA,
133076,unknown,0.0241,APNIC,
136479,unknown,0.023799999999999998,APNIC,
138322,unknown,0.018500000000000003,APNIC,
138322,unknown,0.6774193600000001,ROVISTA,
132471,unknown,0.015700000000000002,APNIC,
137895,unknown,0.0149,APNIC,
132173,unknown,0.0148,APNIC,
132173,unknown,1.0,ROVISTA,
149173,unknown,0.0115,APNIC,
17411,unknown,0.0102,APNIC,
263763,unknown,0.9841,APNIC,
263763,unknown,1.0,ROVISTA,
267828,unknown,0.4279,APNIC,
28049,unknown,0.10980000000000001,APNIC,
263761,unknown,0.09359999999999999,APNIC,
22869,unknown,0.052000000000000005,APNIC,
269989,unknown,0.0429,APNIC,
266755,unknown,0.0366,APNIC,
267713,unknown,0.0255,APNIC,
267713,unknown,1.0,ROVISTA,
272818,unknown,0.0175,APNIC,
269964,unknown,0.014199999999999999,APNIC,
265684,unknown,0.0064,APNIC,
23243,unknown,0.0054,APNIC,
269840,unknown,0.0045000000000000005,APNIC,
52362,unknown,0.0016,APNIC,
209380,unknown,1.0,APNIC,
216192,unknown,1.0,APNIC,
210943,unknown,1.0,APNIC,
208972,unknown,0.966,APNIC,
212905,unknown,0.8987,APNIC,
211496,unknown,0.8613,APNIC,
205953,unknown,0.7822,APNIC,
205953,unknown,0.48387095,ROVISTA,
204348,unknown,0.7692,APNIC,
212285,unknown,0.5815,APNIC,
212285,unknown,1.0,ROVISTA,
205424,unknown,0.2927,APNIC,
205424,unknown,0.19354838000000002,ROVISTA,
212269,unknown,0.2724,APNIC,
61135,unknown,0.1709,APNIC,
47524,unknown,0.16690000000000002,APNIC,
47524,unknown,0.41935482999999996,ROVISTA,
34984,unknown,0.11109999999999999,APNIC,
34984,unknown,0.29032257,ROVISTA,
25566,unknown,0.1042,APNIC,
8685,unknown,0.056299999999999996,APNIC,
208287,unknown,0.0556,APNIC,
201411,unknown,0.049,APNIC,
16135,unknown,0.0432,APNIC,
16135,unknown,0.32258064,ROVISTA,
29399,unknown,0.0286,APNIC,
48286,unknown,0.0278,APNIC,
197450,unknown,0.026699999999999998,APNIC,
211709,unknown,0.0232,APNIC,
209714,unknown,0.0208,APNIC,
207279,unknown,0.0204,APNIC,
207326,unknown,0.0192,APNIC,
8517,unknown,0.0184,APNIC,
8517,unknown,9.9,Friends,5
206991,unknown,0.0175,APNIC,
9021,unknown,0.0165,APNIC,
205399,unknown,0.0163,APNIC,
202561,unknown,0.0159,APNIC,
12978,unknown,0.015700000000000002,APNIC,
205768,unknown,0.015600000000000001,APNIC,
15464,unknown,0.0149,APNIC,
206119,unknown,0.0134,APNIC,
207474,unknown,0.011899999999999999,APNIC,
211735,unknown,0.0118,APNIC,
58127,unknown,0.0109,APNIC,
200040,unknown,0.009899999999999999,APNIC,
207617,unknown,0.0091,APNIC,
24922,unknown,0.0086,APNIC,
206375,unknown,0.0083,APNIC,
206375,unknown,9.9,Friends,5
204457,unknown,0.0067,APNIC,
47288,unknown,0.0067,APNIC,
212538,unknown,0.0066,APNIC,
208821,unknown,0.0060999999999999995,APNIC,
42083,unknown,0.0053,APNIC,
213261,unknown,0.0051,APNIC,
203399,unknown,0.0048,APNIC,
2872,unknown,0.0040999999999999995,APNIC,
12735,unknown,0.0038,APNIC,
12735,unknown,1.0,Friends,6
204209,unknown,0.0034999999999999996,APNIC,
205877,unknown,0.0034000000000000002,APNIC,
34296,unknown,0.003,APNIC,
34296,unknown,0.6451613,ROVISTA,
20978,unknown,0.0029,APNIC,
20978,unknown,1.0,ROVISTA,
9121,unknown,0.0027,APNIC,
9121,unknown,1.0,Friends,7
47331,unknown,0.0025,APNIC,
207782,unknown,0.0025,APNIC,
15897,unknown,0.0016,APNIC,
8386,unknown,0.0015,APNIC,
328988,unknown,0.11810000000000001,APNIC,
24757,unknown,0.025,APNIC,
24757,unknown,9.9,Friends,5
